udi,type,air_temperature,process_temperature,rotational_speed,torque,tool_wear,machine_failure,twf,hdf,pwf,osf,rnf,type_enc,temp_diff,power_W,wear_rate,torque_speed_ratio,high_wear_flag,thermal_overload,air_temperature_roll_mean_5,air_temperature_roll_std_5,air_temperature_delta,air_temperature_lag1,process_temperature_roll_mean_5,process_temperature_roll_std_5,process_temperature_delta,process_temperature_lag1,rotational_speed_roll_mean_5,rotational_speed_roll_std_5,rotational_speed_delta,rotational_speed_lag1,torque_roll_mean_5,torque_roll_std_5,torque_delta,torque_lag1,tool_wear_roll_mean_5,tool_wear_roll_std_5,tool_wear_delta,tool_wear_lag1,PC1,PC2,PC3,cluster_raw,health_regime,health_regime_enc
2116,L,299.4,309.0,1404,47.3,86,0,0,0,0,0,0,0,9.600000000000025,6954.35516169251,0.0612535612099333,0.0336894586654633,0,0,299.43999999999994,0.0547722558068386,0.0,299.4,309.06000000000006,0.0547722557951992,-0.1000000000000227,309.1,1585.6,249.237436995327,31.0,1373.0,36.88,13.161003001291377,3.199999999999996,44.1,79.6,4.2190046219468,5.0,81.0,-1.2355422764465651,0.2611265290155453,-0.327559120538675,1,Normal,0
2117,M,299.4,309.0,1381,44.9,88,0,0,0,0,0,0,1,9.600000000000025,6493.34738372923,0.0637219405765952,0.0325126719532855,0,0,299.43999999999994,0.0547722558068386,0.0,299.4,309.06000000000006,0.0547722557951992,0.0,309.0,1574.6,258.53104262351087,-23.0,1404.0,36.28,12.588963420393297,-2.3999999999999986,47.3,82.2,4.658325879541691,2.0,86.0,-1.1801274571387412,0.20397823284233935,-0.29563748729209605,1,Normal,0
2118,H,299.4,308.9,1762,29.3,91,0,0,0,0,0,0,2,9.5,5406.324909660627,0.0516458569513928,0.0166288308645693,0,0,299.42,0.0447213596182479,0.0,299.4,309.02000000000004,0.0836660026821027,-0.1000000000000227,309.0,1556.6,236.59099729279552,381.0,1381.0,37.62,11.028689858727589,-15.599999999999998,44.9,85.0,4.9497474683065645,3.0,88.0,0.6125217799483316,-1.6927485866230576,-0.25315011349023625,2,Degraded,1
2119,H,299.3,308.9,1429,43.0,96,0,0,0,0,0,0,2,9.599999999999966,6434.714792837734,0.0671798459991743,0.0300909726871301,0,0,299.38,0.0447213596167925,-0.0999999999999659,299.4,308.98,0.0836660026815592,0.0,308.9,1469.8,164.79593441586954,-333.0,1762.0,41.72,7.120533687863676,13.7,29.3,88.4,5.594640292280325,5.0,91.0,-1.010505477599578,-0.08381311879484504,-0.1688770736515031,1,Normal,0
2120,M,299.3,308.9,1858,24.7,101,0,0,0,0,0,0,1,9.599999999999966,4805.861833804498,0.0543595263431864,0.0132938643631357,0,0,299.36,0.0547722558044575,0.0,299.3,308.94,0.0547722557927085,0.0,308.9,1566.8,225.23032655483937,429.0,1429.0,37.84,10.143372220322036,-18.3,43.0,92.4,6.107372593841444,5.0,96.0,1.0830337114268165,-2.2189825534903616,-0.0967173892610215,2,Degraded,1
2121,H,299.2,308.8,1908,21.3,104,0,0,0,0,0,0,2,9.600000000000025,4255.852735965021,0.0545073374976376,0.0111635220067277,0,0,299.32,0.083666002687948,-0.1000000000000227,299.3,308.9,0.0707106781507228,-0.0999999999999659,308.9,1667.6,245.98028376274303,50.0,1858.0,32.64,10.728839639028996,-3.3999999999999986,24.7,96.0,6.670832032063525,3.0,101.0,1.3309725887899566,-2.589856312360679,-0.04845122428340943,2,Degraded,1
2122,M,299.2,308.8,1503,37.4,109,0,0,0,0,0,0,1,9.600000000000025,5886.527818737339,0.0725216233715757,0.0248835661843755,0,0,299.28,0.0836660026871701,0.0,299.2,308.86,0.0547722557911252,0.0,308.8,1692.0,214.47727152311407,-405.0,1908.0,31.14,8.965656696528123,16.099999999999998,21.3,100.2,6.978538528947436,5.0,104.0,-0.5847411722675006,-0.6318655867406733,0.03615849436612111,1,Normal,0
2123,M,299.2,308.8,1523,38.9,112,0,0,0,0,0,0,1,9.600000000000025,6204.090476137707,0.0735390675813926,0.0255416940081801,0,0,299.24,0.0547722558008991,0.0,299.2,308.84000000000003,0.0547722557907451,0.0,308.8,1644.2,221.49424371752775,20.0,1503.0,33.06,9.48593695952065,1.5,37.4,104.4,6.34822809924178,3.0,109.0,-0.602665127454223,-0.6110036936035476,0.08286607140042734,1,Normal,0
2124,L,299.3,309.0,1491,38.4,115,0,0,0,0,0,0,0,9.699999999999989,5995.666747523048,0.0771294432748964,0.0257545271457045,0,0,299.24,0.0547722558008991,0.1000000000000227,299.2,308.86,0.0894427191248655,0.1999999999999886,308.8,1656.6,207.74335127748276,-32.0,1523.0,32.14,8.447070498107596,-0.5,38.9,108.2,5.718391382198496,3.0,112.0,-0.5724403150362346,-0.4545334175821106,0.12766717661446433,1,Normal,0
2125,L,299.2,308.9,1430,39.1,117,0,0,0,0,0,0,0,9.699999999999989,5855.195668005538,0.0818181817609663,0.0273426573235366,0,0,299.22,0.0447213596109735,-0.1000000000000227,299.3,308.86,0.0894427191248655,-0.1000000000000227,309.0,1571.0,191.55808518566784,-61.0,1491.0,35.02,7.697856844602932,0.7000000000000028,38.4,111.4,5.128352561983362,2.0,115.0,-0.8347363252659796,-0.30520999809063504,0.1619070658628432,1,Normal,0
2126,L,299.3,308.9,1258,69.4,119,1,0,0,1,0,0,0,9.599999999999966,9142.57916467292,0.0945945945194001,0.0551669315936669,0,0,299.24,0.054772255800879,0.1000000000000227,299.2,308.88,0.0836660026802458,0.0,308.9,1441.0,108.02545996199034,-172.0,1430.0,44.64,13.856875549704624,30.300000000000004,39.1,114.4,3.974921382870437,2.0,117.0,-2.78228503089565,1.7454044070976864,0.19398118421975633,1,Normal,0
2127,L,299.3,309.0,1449,46.5,121,0,0,0,0,0,0,0,9.699999999999989,7055.860020329997,0.0835058660569317,0.0320910972863415,0,0,299.26,0.0547722558014381,0.0,299.3,308.92,0.0836660026807214,0.1000000000000227,308.9,1430.2,102.85280744831216,191.0,1258.0,46.46,13.252660110332648,-22.90000000000001,69.4,116.8,3.4928498393146072,2.0,119.0,-1.0873522580150048,0.07708073900618106,0.22222197503626548,1,Normal,0
2128,H,299.3,309.0,1425,40.6,123,0,0,0,0,0,0,2,9.699999999999989,6058.561432447916,0.0863157894131117,0.0284912280501815,0,0,299.28000000000003,0.0447213596130318,0.0,299.3,308.96,0.0547722557929569,0.0,309.0,1410.6,89.17566932745488,-24.0,1449.0,46.8,13.030157328290484,-5.899999999999999,46.5,119.0,3.162277660168312,2.0,121.0,-0.8617818285040016,-0.15543411926204193,0.25433265573109287,1,Normal,0
2129,L,299.4,309.0,1800,24.3,128,0,0,0,0,0,0,0,9.600000000000025,4580.442088933918,0.0711111110716049,0.0134999999925,0,0,299.3,0.0707106781589318,0.0999999999999659,299.3,308.96,0.0547722557929569,0.0,309.0,1472.4,198.67133663414955,375.0,1425.0,43.98,16.394114797694986,-16.3,40.6,121.6,4.219004621945677,5.0,123.0,1.0086822184137023,-2.012456965506074,0.32654347544918527,2,Degraded,1
2130,H,299.4,309.0,1607,33.7,130,0,0,0,0,0,0,2,9.600000000000025,5671.192586284783,0.0808960796011847,0.0209707529427686,0,0,299.34,0.0547722558035909,0.0,299.4,308.98,0.0447213596023903,0.0,309.0,1507.8,204.8992435320335,-193.0,1800.0,42.900000000000006,16.963932327146367,9.400000000000002,24.3,124.2,4.658325879540675,2.0,128.0,0.01030138769978241,-0.9915246288366983,0.36076746412274485,1,Normal,0
2131,L,299.4,309.0,1391,58.2,135,0,0,0,0,0,0,0,9.600000000000025,8477.713439418201,0.0970524801602785,0.0418404025579867,0,0,299.36,0.0547722558041449,0.0,299.4,309.0,0.0,0.0,309.0,1534.4,170.02882108630752,-216.0,1607.0,40.66,12.82431284708858,24.5,33.7,127.4,5.5946402922795375,5.0,130.0,-1.7970229768778958,0.8633538623510416,0.4417594475966921,1,Normal,0
2132,L,299.4,309.1,1432,45.4,137,0,0,0,0,0,0,0,9.700000000000044,6808.124495643417,0.0956703909946435,0.0317039105923855,0,0,299.38,0.0447213596163683,0.0,299.4,309.02,0.04472135960328,0.1000000000000227,309.0,1531.0,172.31801995148265,41.0,1391.0,40.440000000000005,12.707989612838103,-12.800000000000004,58.2,130.6,5.594640292279475,2.0,135.0,-1.0165064943497004,0.13040679090263044,0.4720470576349128,1,Normal,0
2133,L,299.4,309.0,1660,28.4,139,0,0,0,0,0,0,0,9.600000000000025,4936.90813536124,0.0837349397085934,0.0171084337246334,0,0,299.4,0.0,0.0,299.4,309.02,0.04472135960328,-0.1000000000000227,309.1,1578.0,168.17699010268785,228.0,1432.0,38.0,13.794382914795458,-17.0,45.4,133.8,4.6583258795404445,2.0,137.0,0.42133391229446027,-1.408171291509304,0.5014907439942596,2,Degraded,1
2134,H,299.3,309.0,1732,29.7,141,0,0,0,0,0,0,2,9.699999999999989,5386.826091257346,0.0814087759345214,0.0171478059947183,0,0,299.38,0.0447213596163397,-0.0999999999999659,299.4,309.02,0.04472135960328,0.0,309.0,1564.4,147.174386358495,72.0,1660.0,39.08,12.61455508529734,1.3000000000000007,28.4,136.4,4.219004621945283,2.0,139.0,0.531747028077846,-1.568428222597519,0.5323857760090526,2,Degraded,1
2135,L,299.3,309.0,1473,46.3,146,0,0,0,0,0,0,0,9.699999999999989,7141.876827185284,0.0991174473189969,0.0314324507593805,0,0,299.36,0.0547722558040878,0.0,299.3,309.02,0.04472135960328,0.0,309.0,1537.6,149.65727513221523,-259.0,1732.0,41.6,12.52936550668075,16.599999999999998,29.7,139.6,4.219004621945199,5.0,141.0,-1.0043435174048048,0.005033017012654163,0.6144953093876251,1,Normal,0
2136,L,299.3,309.0,1511,47.8,148,0,0,0,0,0,0,0,9.699999999999989,7563.468089321522,0.0979483784924233,0.0316346789995799,0,0,299.34000000000003,0.0547722558035001,0.0,299.3,309.02,0.04472135960328,0.0,309.0,1561.6,128.3795154999409,38.0,1473.0,39.52,9.607132766856145,1.5,46.3,142.2,4.65832587954024,2.0,146.0,-0.9726854705828066,-0.024872066535000487,0.6451908574184274,1,Normal,0
2137,L,299.2,308.9,1588,41.5,150,0,0,0,0,0,0,0,9.699999999999989,6901.241301895819,0.094458438227671,0.0261335012429889,0,0,299.3,0.0707106781587966,-0.1000000000000227,299.3,308.98,0.0447213596023617,-0.1000000000000227,309.0,1592.8,106.0174513936247,77.0,1511.0,38.74,9.158220351138144,-6.299999999999997,47.8,144.8,4.658325879540174,2.0,148.0,-0.5069596466042781,-0.6194161639690515,0.6774349777799692,1,Normal,0
2138,L,299.3,308.9,1623,31.1,152,0,0,0,0,0,0,0,9.599999999999966,5285.7610555913625,0.0936537276071141,0.0191620455827713,0,0,299.28000000000003,0.0447213596127569,0.1000000000000227,299.2,308.96,0.0547722557928901,0.0,308.9,1585.4,101.34248862150352,35.0,1588.0,39.28,8.448195073505403,-10.4,41.5,147.4,4.219004621944984,2.0,150.0,0.12961986943736103,-1.2219958570227836,0.7080003446942558,2,Degraded,1
2139,L,299.3,309.0,1734,30.6,154,0,0,0,0,0,0,0,9.699999999999989,5556.472094551195,0.0888119953351718,0.0176470588133523,0,0,299.28000000000003,0.0447213596127569,0.0,299.3,308.96,0.0547722557928901,0.1000000000000227,308.9,1585.8,102.06713476922717,111.0,1623.0,39.46,8.198963349107068,-0.5,31.1,150.0,3.1622776601672014,2.0,152.0,0.496283901071333,-1.5253534453322755,0.736496244919689,2,Degraded,1
2140,L,299.3,309.0,1415,47.6,156,0,0,0,0,0,0,0,9.699999999999989,7053.294386329564,0.1102473497454082,0.0336395759479579,0,0,299.28,0.0447213596127569,0.0,299.3,308.96,0.0547722557928901,0.0,309.0,1574.2,119.84031041348142,-319.0,1734.0,39.72,8.485693843169281,17.0,30.6,152.0,3.162277660167132,2.0,154.0,-1.2265307063930393,0.2362934028682025,0.7724830270795082,1,Normal,0
2141,L,299.3,309.0,1419,46.6,158,0,0,0,0,0,0,0,9.699999999999989,6924.635695189551,0.1113460182442945,0.0328400281657223,0,0,299.28000000000003,0.0447213596127569,0.0,299.3,308.96,0.0547722557928901,0.0,309.0,1555.8,137.7014887355964,4.0,1415.0,39.48,8.212612251896532,-1.0,47.6,154.0,3.162277660167062,2.0,156.0,-1.165513114544123,0.17459619691325978,0.8038780072279542,1,Normal,0
2142,M,299.3,308.9,1577,34.9,160,0,0,0,0,0,0,1,9.599999999999966,5763.492578447251,0.1014584653763738,0.0221306277602215,0,0,299.3,0.0,0.0,299.3,308.96,0.0547722557928901,-0.1000000000000227,309.0,1553.6,137.14517855177988,158.0,1419.0,38.16,8.336246157594005,-11.700000000000005,46.6,156.0,3.1622776601669926,2.0,158.0,-0.18338582913542853,-0.8976073394248048,0.8342480301145828,1,Normal,0
2143,L,299.3,308.9,1376,60.3,163,0,0,0,0,0,0,0,9.599999999999966,8688.891297592505,0.1184593022394917,0.0438226743867567,0,0,299.3,0.0,0.0,299.3,308.96,0.0547722557928901,0.0,308.9,1504.2,149.79886514923797,-201.0,1577.0,44.0,11.702350191307804,25.4,34.9,158.2,3.4928498393132674,3.0,160.0,-1.9941692030680391,0.9605236997066248,0.8835277831060135,1,Normal,0
2144,M,299.3,308.8,1442,49.0,165,0,0,0,0,0,0,1,9.5,7399.28845724492,0.1144244104615642,0.0339805825007069,0,0,299.3,0.0,0.0,299.3,308.92,0.0836660026806165,-0.0999999999999659,308.9,1445.8,77.08242341805025,66.0,1376.0,47.68,9.020920130452463,-11.299999999999995,60.3,160.4,3.646916505760751,2.0,163.0,-1.2865860320697649,0.16702844029764838,0.915438106047019,1,Normal,0
2145,L,299.4,308.9,1451,40.5,168,0,0,0,0,0,0,0,9.5,6153.908769484366,0.1157822190794057,0.0279117849566424,0,0,299.32000000000005,0.0447213596141265,0.0999999999999659,299.3,308.9,0.0707106781505349,0.0999999999999659,308.8,1453.0,75.1431966314954,9.0,1442.0,46.260000000000005,9.578256626338751,-8.5,49.0,162.8,3.9623225512304834,3.0,165.0,-0.7815886425669603,-0.23224296986162268,0.9609975450667608,1,Normal,0
2146,L,299.3,308.8,1550,45.8,170,0,0,0,0,0,0,0,9.5,7434.055415944647,0.109677419284079,0.0295483870777107,0,0,299.32000000000005,0.0447213596141265,-0.0999999999999659,299.4,308.86,0.0547722557908826,-0.0999999999999659,308.9,1479.2,82.7749962247029,99.0,1451.0,46.1,9.577839004702584,5.299999999999997,40.5,165.2,3.962322551230411,2.0,168.0,-0.8280596284400673,-0.2980435824846072,0.9922982700254738,1,Normal,0
2147,L,299.3,308.8,1647,32.9,172,0,0,0,0,0,0,0,9.5,5674.376066840421,0.104432301090205,0.0199757134062078,0,0,299.32,0.0447213596141265,0.0,299.3,308.84,0.0547722557905025,0.0,308.8,1493.2,106.08817087686818,97.0,1550.0,45.7,10.185038046075338,-12.9,45.8,167.6,3.6469165057605206,2.0,170.0,0.07845348931754867,-1.226688209989047,1.0227014367214404,2,Degraded,1
2148,L,299.4,308.9,1550,33.7,174,0,0,0,0,0,0,0,9.5,5470.036408675429,0.1122580644437044,0.0217419354698439,0,0,299.34000000000003,0.0547722558034223,0.0999999999999659,299.3,308.84000000000003,0.0547722557905025,0.0999999999999659,308.8,1528.0,84.34156745045458,-97.0,1647.0,40.38,7.146117827184298,0.8000000000000043,32.9,169.8,3.4928498393128837,2.0,172.0,-0.169854301993229,-0.8550863108180862,1.053894140691826,1,Normal,0
2149,L,299.4,308.9,1583,34.1,176,0,0,0,0,0,0,0,9.5,5652.803797285771,0.1111813012563605,0.0215413771184198,0,0,299.36,0.0547722558039762,0.0,299.4,308.86,0.0547722557908657,0.0,308.9,1556.2,70.89922425527362,33.0,1550.0,37.4,5.590169943749539,0.3999999999999986,33.7,172.0,3.162277660166408,2.0,174.0,-0.09769521454890781,-0.9269486321652726,1.0847285554023771,1,Normal,0
2150,L,299.4,309.0,1613,32.2,178,0,0,0,0,0,0,0,9.600000000000025,5438.997473257961,0.1103533787288571,0.0199628022194898,0,0,299.36,0.0547722558039762,0.0,299.4,308.88,0.0836660026800658,0.1000000000000227,308.9,1588.6,41.88436462451804,30.0,1583.0,35.739999999999995,5.67124324994092,-1.8999999999999984,34.1,174.0,3.1622776601663385,2.0,176.0,0.11382052207751941,-1.074119759209338,1.114666741899515,2,Degraded,1
2151,H,299.3,308.8,1636,35.5,180,0,0,0,0,0,0,2,9.5,6081.9139378396,0.1100244498104985,0.0216992664904038,0,0,299.36,0.0547722558039762,-0.0999999999999659,299.4,308.88,0.0836660026800658,-0.1999999999999886,309.0,1605.8,39.66988782438866,23.0,1613.0,33.68,1.2537942414926415,3.299999999999997,32.2,176.0,3.1622776601662688,2.0,178.0,-0.07833599406864725,-1.0616717471121766,1.1484146589199458,1,Normal,0
2152,M,299.3,308.7,1289,51.5,185,0,0,0,0,0,0,1,9.399999999999975,6951.663863985934,0.1435221100515732,0.0399534522576001,0,0,299.36,0.0547722558039762,0.0,299.3,308.86,0.1140175425293118,-0.1000000000000227,308.8,1534.2,140.82506879103445,-347.0,1636.0,37.4,7.969316156358756,16.0,35.5,178.6,4.219004621944149,5.0,180.0,-1.8625143968423707,0.6950052168412927,1.2331060218874603,1,Normal,0
2153,M,299.3,308.8,1648,28.4,188,0,0,0,0,0,0,1,9.5,4901.21964281646,0.1140776698336907,0.0172330096982809,0,0,299.34,0.0547722558034054,0.0,299.3,308.84000000000003,0.1140175425291373,0.1000000000000227,308.7,1553.8,150.08897361231965,359.0,1289.0,36.34,8.884424573375618,-23.1,51.5,181.4,4.979959839194034,3.0,185.0,0.3078190450366883,-1.4550400057654589,1.2742148278969505,2,Degraded,1
2154,H,299.3,308.8,1397,45.4,191,0,0,0,0,0,0,2,9.5,6641.724804758277,0.1367215460724971,0.0324982104277035,0,0,299.32000000000005,0.0447213596140645,0.0,299.3,308.82000000000005,0.109544511520857,0.0,308.8,1516.6,163.4940365884933,-251.0,1648.0,38.6,9.582014401992982,17.0,28.4,184.4,5.412947441088338,3.0,188.0,-1.2264124731009427,0.11587697786799715,1.3247554084505113,1,Normal,0
2155,M,299.3,308.9,1767,24.8,196,0,0,0,0,0,0,1,9.599999999999966,4588.9872209516825,0.1109224673961955,0.0140350877113553,1,0,299.3,0.0,0.0,299.3,308.8,0.0707106781490709,0.0999999999999659,308.8,1547.4,197.22144913776384,370.0,1397.0,37.12,11.2448654949715,-20.6,45.4,188.0,6.041522986795961,5.0,191.0,0.8513991195867725,-1.9373475054302198,1.3969684101409137,2,Degraded,1
2156,L,299.3,308.8,1341,47.7,199,0,0,0,0,0,0,0,9.5,6698.472440057622,0.1483967187558562,0.0355704697721323,1,0,299.3,0.0,0.0,299.3,308.8,0.0707106781490709,-0.0999999999999659,308.9,1488.4,207.92498647348657,-426.0,1767.0,39.56,12.09681776336244,22.9,24.8,191.8,5.718391382196843,3.0,196.0,-1.493001084775154,0.39198595284696697,1.4512464089746626,1,Normal,0
2157,M,299.4,308.9,1457,41.5,201,0,0,0,0,0,0,1,9.5,6331.932353187788,0.1379547013466336,0.0284831846063945,1,0,299.32000000000005,0.044721359614036,0.0999999999999659,299.3,308.84000000000003,0.0547722557904824,0.0999999999999659,308.8,1522.0,179.24285201926344,116.0,1341.0,37.56,10.326325580766891,-6.200000000000003,47.7,195.0,5.431390245598487,2.0,199.0,-0.8055849273409176,-0.19088737530161282,1.4791716313171395,1,Normal,0
2158,M,299.4,309.0,1939,19.8,204,0,0,0,0,0,0,1,9.600000000000025,4020.4217825050014,0.1052088704975715,0.0102114491953525,1,0,299.34000000000003,0.0547722558033483,0.0,299.4,308.88,0.0836660026800221,0.1000000000000227,308.9,1580.2,259.60970706042474,482.0,1457.0,35.84,12.681206567200157,-21.7,41.5,198.2,4.969909455913825,3.0,201.0,1.6362099936862606,-2.615059376994439,1.5181259919199248,2,Degraded,1
2159,M,299.5,309.0,1399,49.7,207,0,0,0,0,0,0,1,9.5,7281.195989396481,0.1479628304875176,0.0355253752426552,1,0,299.38,0.0836660026887166,0.1000000000000227,299.4,308.92,0.0836660026804671,0.0,309.0,1580.6,259.2581724844938,-540.0,1939.0,36.7,13.603859746410228,29.9,19.8,201.4,4.277849927239255,3.0,204.0,-1.3104343945448789,0.448795167871649,1.5721664663133477,1,Normal,0
2160,M,299.5,309.0,1602,31.3,210,0,0,0,0,0,0,1,9.5,5250.920793063053,0.1310861422402708,0.0195380773910498,1,0,299.42,0.0836660026894333,0.0,299.5,308.93999999999994,0.0894427191255054,0.0,309.0,1547.6,239.3361652571536,203.0,1399.0,38.00000000000001,12.443472184241855,-18.4,49.7,204.2,4.438468204232204,3.0,207.0,0.1616367918619546,-1.0572759899284432,1.6167495260993001,2,Degraded,1
2161,L,299.4,309.0,1507,41.0,213,0,0,0,0,0,0,0,9.600000000000025,6470.31950957842,0.1413404113196148,0.0272063702540103,1,0,299.44,0.0547722558060972,-0.1000000000000227,299.5,308.98,0.0447213596018723,0.0,309.0,1580.8,213.64737302386743,-95.0,1602.0,36.66,11.459624775707123,9.7,31.3,207.0,4.743416490250419,3.0,210.0,-0.6051868940625243,-0.3207394305884682,1.665770037361778,1,Normal,0
2162,L,299.4,309.1,1464,40.5,215,0,0,0,0,0,0,0,9.700000000000044,6209.043720554867,0.1468579233969549,0.0276639344073333,1,0,299.43999999999994,0.0547722558060972,0.0,299.4,309.02000000000004,0.0447213596027335,0.1000000000000227,309.0,1582.2,212.6539442380497,-43.0,1507.0,36.46,11.362350109022362,-0.5,41.0,209.8,4.43846820423206,2.0,213.0,-0.6650045376106586,-0.1916491868889185,1.6968771877488786,1,Normal,0
2163,L,299.5,309.1,1336,42.1,217,0,0,0,0,0,0,0,9.600000000000025,5890.025458558337,0.162425149579023,0.0315119760243173,1,0,299.46,0.0547722558066395,0.1000000000000227,299.4,309.04,0.0547722557939201,0.0,309.1,1461.6,101.82484961933191,-128.0,1464.0,40.92,6.542323746193043,1.6000000000000014,40.5,212.4,3.974921382867636,2.0,215.0,-1.0727165678566866,0.2743764426860291,1.729616383113644,1,Normal,0
2164,L,299.6,309.2,1422,39.8,219,0,0,0,0,0,0,0,9.599999999999966,5926.677372850216,0.1540084387102613,0.0279887482222301,1,0,299.48,0.083666002690528,0.1000000000000227,299.5,309.08000000000004,0.083666002682242,0.0999999999999659,309.1,1466.2,98.76335352750816,86.0,1336.0,38.94,4.3523556839947,-2.3000000000000043,42.1,214.8,3.49284983931142,2.0,217.0,-0.6610690818795061,-0.02571631755891541,1.7578585316995108,1,Normal,0
2165,L,299.6,309.2,1540,36.7,221,0,0,0,0,0,0,0,9.599999999999966,5918.551119852931,0.1435064934133074,0.023831168815694,1,0,299.5,0.1000000000313774,0.0,299.6,309.12,0.083666002682665,0.0,309.2,1453.8,79.45564800566142,118.0,1422.0,40.02,2.036418424587932,-3.0999999999999943,39.8,217.0,3.1622776601647917,2.0,219.0,-0.18058929289654385,-0.5144420422529211,1.7874237632485481,1,Normal,0
2166,L,299.5,309.1,1476,47.8,223,0,0,0,0,0,0,0,9.600000000000025,7388.271939006331,0.1510840107377479,0.0323848238262975,1,0,299.52,0.0836660026912754,-0.1000000000000227,299.6,309.14,0.0547722557955391,-0.0999999999999659,309.2,1447.6,75.3710819877197,-64.0,1540.0,41.38,4.089865523461797,11.099999999999994,36.7,219.0,3.1622776601647216,2.0,221.0,-0.965027589420737,0.17273897564370916,1.8212031640651343,1,Normal,0
2167,M,299.6,309.2,1867,23.4,225,1,1,0,0,0,0,1,9.599999999999966,4574.975717716672,0.1205141938293978,0.0125334761582573,1,0,299.56000000000006,0.0547722558095051,0.1000000000000227,299.5,309.16,0.0547722557958855,0.0999999999999659,309.1,1528.2,203.63496752768063,391.0,1476.0,37.96,9.0957682468278,-24.4,47.8,221.0,3.162277660164652,2.0,223.0,1.3831728409793076,-2.1088708814309807,1.8453603143378585,2,Degraded,1
2168,H,299.6,309.1,1588,41.3,0,0,0,0,0,0,0,2,9.5,6867.982307669814,0.0,0.0260075566586854,0,0,299.58000000000004,0.0447213596229365,0.0,299.6,309.16,0.0547722557958855,-0.0999999999999659,309.2,1578.6,173.0629943113188,-279.0,1867.0,37.8,9.01138169206037,17.9,23.4,177.6,99.3065959541459,-225.0,225.0,-0.3678587944522338,-0.4972805424674003,-1.6837628907249573,1,Normal,0
2169,M,299.5,309.1,1420,49.5,5,0,0,0,0,0,0,1,9.600000000000025,7360.751587360884,0.0035211267580837,0.0348591549050287,0,0,299.56,0.0547722558095051,-0.1000000000000227,299.6,309.14,0.0547722557955391,0.0,309.1,1578.2,173.51714612682966,-168.0,1588.0,39.74,10.474874700921305,8.200000000000003,41.3,134.8,120.79403958805251,5.0,0.0,-1.262202158728802,0.36832920336497144,-1.6020171897648612,1,Normal,0
